Result Log
Number of Runs: Number of Evaluations per Run: 10000
Population Size: 20
Number of Parents: 5
Parent SelectionALg: Tournament Selection
kParents: 2
Probability of Mutation: 0.1
Probability of Recombination: 0.3
Result Log
Run #: 1
1000	-400.981850307867	-330.01355400496027
1020	-409.4685476552424	-336.01355400496027
1040	-398.598176296606	-330.01355400496027
1060	-403.0770504667674	-330.01355400496027
1080	-398.3844573258757	-334.01355400496027
1100	-394.2173747427467	-334.01355400496027
1120	-394.3451529604915	-343.01355400496027
1140	-404.44700550729806	-331.7195259617347
1160	-411.07988544500495	-332.01355400496027
1180	-392.6251979199607	-330.01355400496027
1200	-386.056716587295	-330.01355400496027
1220	-397.98937068796084	-331.7195259617347
1240	-397.8687734922834	-331.01355400496027
1260	-415.4528638216501	-337.7195259617347
1280	-409.25928824932754	-337.7195259617347
1300	-387.90320197474665	-337.7195259617347
1320	-392.07618035139177	-336.01355400496027
1340	-396.4413355508229	-337.7195259617347
1360	-396.32901532962944	-330.01355400496027
1380	-397.1663923113157	-330.01355400496027
1400	-392.76147894923054	-334.01355400496027
1420	-413.7583058178965	-339.01355400496027
1440	-401.9349111231456	-330.01355400496027
1460	-408.2647302455738	-335.01355400496027
1480	-405.93086787643597	-331.01355400496027
1500	-396.4034299349754	-331.7195259617347
1520	-400.11431392746806	-337.01355400496027
1540	-397.91975592371443	-333.01355400496027
1560	-403.3711546732512	-330.01355400496027
1580	-408.90384625308116	-332.01355400496027
1600	-405.81027068075844	-331.01355400496027
1620	-387.5439425688316	-331.7195259617347
1640	-389.3943963661015	-330.01355400496027
1660	-380.62240042088735	-331.01355400496027
1680	-414.53226662597274	-331.01355400496027
1700	-402.7486300938758	-331.01355400496027
1720	-400.5496125253068	-339.01355400496027
1740	-406.7770504667674	-331.01355400496027
1760	-414.08532744125125	-336.01355400496027
1780	-395.6898993221221	-335.01355400496027
1800	-405.19175186892863	-330.01355400496027
1820	-415.77300722005776	-331.01355400496027
1840	-403.84273430035967	-331.01355400496027
1860	-401.64655171002823	-331.01355400496027
1880	-400.68729230411327	-331.01355400496027
1900	-388.5943963661015	-331.01355400496027
1920	-404.95645327108986	-332.01355400496027
1940	-407.571608470521	-334.01355400496027
1960	-388.11835717417773	-334.01355400496027
1980	-387.6747816018551	-338.01355400496027
2000	-400.4019937062746	-331.01355400496027
2020	-383.2134438120926	-340.01355400496027
2040	-409.5891448509199	-331.7195259617347
2060	-393.44677754706925	-334.01355400496027
2080	-392.3967775470693	-332.01355400496027
2100	-402.3574357025209	-338.01355400496027
2120	-413.4391448509199	-334.7195259617347
2140	-407.82943164773513	-334.01355400496027
2160	-392.2090977682627	-332.01355400496027
2180	-407.33630987268225	-335.01355400496027
2200	-427.4125395456708	-335.01355400496027
2220	-403.51333149603704	-334.7195259617347
2240	-397.5119327465003	-333.01355400496027
2260	-414.0391448509199	-331.01355400496027
2280	-399.1403531193919	-339.01355400496027
2300	-415.9881624194889	-336.01355400496027
2320	-412.9185476552424	-340.01355400496027
2340	-415.8789030135739	-343.7195259617347
2360	-395.9104965177995	-336.01355400496027
2380	-415.25766366274974	-334.01355400496027
2400	-392.15747318168496	-331.7195259617347
2420	-398.22708794593143	-337.7195259617347
2440	-411.8984042568348	-339.01355400496027
2460	-412.9436044157352	-333.01355400496027
2480	-402.67228810483186	-340.7195259617347
2500	-419.7518813902191	-337.01355400496027
2520	-406.6353274412513	-331.7195259617347
2540	-407.91454188769694	-352.7195259617347
2560	-392.0858935545765	-334.7195259617347
2580	-414.90974204659733	-337.7195259617347
2600	-420.24054360045665	-341.01355400496027
2620	-399.24273430035964	-331.01355400496027
2640	-390.33162234763813	-330.01355400496027
2660	-404.90645327108984	-333.01355400496027
2680	-400.4133314960371	-330.01355400496027
2700	-394.2728167389931	-332.01355400496027
2720	-405.912349064606	-333.01355400496027
2740	-415.61756522381137	-331.01355400496027
2760	-394.29341393467047	-331.01355400496027
2780	-418.3665827923804	-340.01355400496027
2800	-408.64556927859724	-333.01355400496027
2820	-392.2427717795237	-334.7195259617347
2840	-404.36234906460606	-334.7195259617347
2860	-399.55342993497544	-330.01355400496027
2880	-415.8230072200578	-332.01355400496027
2900	-416.89742182540374	-336.01355400496027
2920	-403.8564532710899	-332.01355400496027
2940	-405.771608470521	-337.01355400496027
2960	-418.1381624194889	-345.01355400496027
2980	-418.6312841945417	-330.01355400496027
3000	-394.5652963588991	-331.01355400496027
3020	-427.6625395456708	-336.01355400496027
3040	-395.3457951156382	-330.01355400496027
3060	-395.1344573258757	-330.01355400496027
3080	-416.2812841945417	-333.01355400496027
3100	-410.8514650721134	-344.01355400496027
3120	-413.78226662597274	-331.01355400496027
3140	-395.49915872803706	-333.01355400496027
3160	-397.5040720901222	-331.01355400496027
3180	-417.9436044157352	-331.01355400496027
3200	-413.5583058178965	-334.7195259617347
3220	-420.19054360045664	-332.01355400496027
3240	-401.38729230411326	-331.01355400496027
3260	-410.17988544500497	-331.01355400496027
3280	-405.96473024557383	-334.7195259617347
3300	-402.0126893408904	-339.01355400496027
3320	-414.77300722005776	-334.01355400496027
3340	-420.80188139021914	-331.01355400496027
3360	-414.4789030135739	-331.7195259617347
3380	-400.823573333383	-335.01355400496027
3400	-399.22357333338306	-334.01355400496027
3420	-406.671608470521	-331.7195259617347
3440	-408.90002884341254	-342.01355400496027
3460	-388.0408817535531	-332.01355400496027
3480	-407.4569070683598	-332.01355400496027
3500	-383.1247816018551	-330.01355400496027
3520	-395.1163923113157	-337.7195259617347
3540	-399.95407209012217	-331.01355400496027
3560	-398.3663923113157	-332.01355400496027
3580	-401.6839286917146	-331.01355400496027
3600	-394.00169090915443	-334.7195259617347
3620	-400.7403531193919	-340.7195259617347
3640	-421.96658279238045	-342.01355400496027
3660	-407.74012728235084	-334.01355400496027
3680	-387.79983836234777	-331.01355400496027
3700	-393.4403531193919	-331.01355400496027
3720	-414.4083058178965	-331.7195259617347
3740	-403.02946912689924	-340.01355400496027
3760	-417.52890301357394	-346.01355400496027
3780	-409.6147302455738	-333.01355400496027
3800	-415.0936044157352	-338.01355400496027
3820	-389.10909776826276	-332.01355400496027
3840	-407.90690706835977	-331.01355400496027
3860	-428.0978381435096	-337.01355400496027
3880	-384.12924116667034	-330.01355400496027
3900	-412.8083058178965	-346.01355400496027
3920	-403.99655171002826	-331.01355400496027
3940	-407.4363098726823	-338.01355400496027
3960	-405.86922728955324	-332.01355400496027
3980	-417.11756522381137	-332.01355400496027
4000	-391.9221745838463	-330.01355400496027
4020	-392.4320761449079	-335.01355400496027
4040	-405.3917518689286	-332.01355400496027
4060	-399.3441705290605	-334.01355400496027
4080	-392.0060369529841	-334.01355400496027
4100	-408.8417518689286	-337.01355400496027
4120	-433.27081652015477	-348.01355400496027
4140	-411.20002884341255	-330.01355400496027
4160	-396.75505452155323	-331.7195259617347
4180	-401.38937068796093	-334.7195259617347
4200	-397.39817629660604	-337.01355400496027
4220	-408.67062603909	-343.7195259617347
4240	-407.3651840428436	-337.7195259617347
4260	-415.6121232275651	-330.01355400496027
4280	-405.28532744125124	-331.7195259617347
4300	-405.56170690945936	-334.01355400496027
4320	-396.7050545215532	-335.01355400496027
4340	-402.8671489057057	-331.7195259617347
4360	-406.5147302455738	-344.01355400496027
4380	-420.32584219829533	-338.01355400496027
4400	-401.2133314960371	-333.01355400496027
4420	-397.7050545215532	-333.01355400496027
4440	-392.3790153296294	-331.01355400496027
4460	-415.05384625308113	-339.01355400496027
4480	-383.67924116667035	-331.7195259617347
4500	-404.97096631537426	-339.01355400496027
4520	-414.3583058178965	-330.01355400496027
4540	-399.54417052906047	-334.7195259617347
4560	-415.23956116902565	-331.01355400496027
4580	-393.4098543626528	-331.01355400496027
4600	-388.56291517793136	-334.01355400496027
4620	-413.20830581789653	-335.01355400496027
4640	-389.4463237497995	-331.01355400496027
4660	-403.7730446992218	-337.7195259617347
4680	-407.71234906460603	-336.01355400496027
4700	-408.25690706835974	-336.01355400496027
4720	-406.11027068075856	-332.01355400496027
4740	-413.55384625308113	-331.01355400496027
4760	-388.29632374979946	-330.01355400496027
4780	-397.6280328981984	-330.01355400496027
4800	-393.00169090915443	-331.01355400496027
4820	-387.733058576339	-334.01355400496027
4840	-385.0145397645091	-333.01355400496027
4860	-404.65645327108984	-330.01355400496027
4880	-400.99579511563826	-341.01355400496027
4900	-399.91975592371443	-337.01355400496027
4920	-393.4961353919225	-332.01355400496027
4940	-395.3457951156382	-330.01355400496027
4960	-396.849158728037	-336.01355400496027
4980	-404.45645327108986	-333.01355400496027
5000	-383.3949250002626	-331.01355400496027
5020	-409.75002884341257	-331.7195259617347
5040	-400.5780328981984	-332.01355400496027
5060	-396.4398993221221	-330.01355400496027
5080	-414.4083058178965	-330.01355400496027
5100	-406.821608470521	-337.7195259617347
5120	-391.69677754706925	-335.01355400496027
5140	-392.08287021846206	-339.01355400496027
5160	-404.3064532710899	-333.01355400496027
5180	-425.8923961472632	-349.7195259617347
5200	-407.89556927859724	-342.01355400496027
5220	-387.13260477906914	-339.01355400496027
5240	-403.75101127484356	-330.01355400496027
5260	-396.56287769876724	-334.01355400496027
5280	-393.35059495673784	-331.7195259617347
5300	-402.8211546732512	-331.01355400496027
5320	-427.5748597668643	-344.01355400496027
5340	-402.92259090195205	-340.7195259617347
5360	-411.7445868471662	-336.01355400496027
5380	-417.42682462972635	-336.01355400496027
5400	-407.9754258801896	-331.7195259617347
5420	-421.5258421982953	-335.01355400496027
5440	-412.84458684716617	-335.01355400496027
5460	-408.571608470521	-330.01355400496027
5480	-402.31333149603705	-330.01355400496027
5500	-413.2881624194889	-334.7195259617347
5520	-386.00800181584617	-331.01355400496027
5540	-416.53226662597274	-330.01355400496027
5560	-407.4455692785972	-331.01355400496027
5580	-387.66790337690793	-330.01355400496027
5600	-414.0822666259727	-330.01355400496027
5620	-382.95626279002516	-332.01355400496027
5640	-403.86234906460606	-334.7195259617347
5660	-388.63162234763814	-331.7195259617347
5680	-399.4344573258757	-338.01355400496027
5700	-398.1633314960371	-330.01355400496027
5720	-401.3941705290605	-334.01355400496027
5740	-404.89556927859724	-333.01355400496027
5760	-392.3204355580252	-334.01355400496027
5780	-416.5381624194889	-340.01355400496027
5800	-409.7185476552424	-333.01355400496027
5820	-394.10603695298425	-335.01355400496027
5840	-392.07663414866164	-336.01355400496027
5860	-387.81552219594005	-338.01355400496027
5880	-393.88989932212206	-334.7195259617347
5900	-387.4987424099312	-334.01355400496027
5920	-392.62871253250916	-334.01355400496027
5940	-410.3739896514888	-330.01355400496027
5960	-406.8578894997907	-339.01355400496027
5980	-390.4320761449079	-335.01355400496027
6000	-403.56333149603705	-335.01355400496027
6020	-390.2173747427467	-330.01355400496027
6040	-418.0936044157352	-332.01355400496027
6060	-412.52988544500494	-331.7195259617347
6080	-395.6290153296294	-331.01355400496027
6100	-396.31639231131567	-330.01355400496027
6120	-392.77073835514545	-332.01355400496027
6140	-408.480867876436	-335.01355400496027
6160	-414.8945868471662	-340.01355400496027
6180	-421.3665827923804	-343.01355400496027
6200	-419.76658279238046	-340.7195259617347
6220	-391.50747318168504	-331.7195259617347
6240	-413.1881624194889	-331.01355400496027
6260	-416.05188139021914	-346.7195259617347
6280	-397.6780328981984	-340.01355400496027
6300	-412.97062603909	-331.01355400496027
6320	-402.8609503150693	-331.7195259617347
6340	-394.0957951156382	-331.01355400496027
6360	-406.18294626028353	-334.7195259617347
6380	-410.6945868471662	-334.7195259617347
6400	-393.89723134433905	-337.7195259617347
6420	-404.0270504667674	-331.01355400496027
6440	-395.0604965177995	-331.01355400496027
6460	-379.0812060295324	-330.01355400496027
6480	-400.94273430035963	-331.01355400496027
6500	-404.2965517100282	-330.01355400496027
6520	-399.79035311939185	-333.01355400496027
6540	-418.94054360045664	-337.01355400496027
6560	-396.05603695298424	-338.01355400496027
6580	-398.3344573258757	-338.01355400496027
6600	-399.46877349228345	-330.01355400496027
6620	-392.8761803513918	-331.01355400496027
6640	-401.12259090195204	-331.7195259617347
6660	-389.12281673899304	-333.01355400496027
6680	-403.2246692857996	-339.01355400496027
6700	-394.6609503150693	-331.7195259617347
6720	-400.00996788363835	-337.7195259617347
6740	-399.3746692857996	-334.7195259617347
6760	-401.1187734922834	-331.01355400496027
6780	-409.921608470521	-337.01355400496027
6800	-398.2403531193919	-337.7195259617347
6820	-409.3500288434126	-331.01355400496027
6840	-391.4375181411543	-333.01355400496027
6860	-400.6756517172306	-334.7195259617347
6880	-424.1542625711869	-332.01355400496027
6900	-411.15690706835977	-349.7195259617347
6920	-380.7802235981014	-331.01355400496027
6940	-393.6413355508229	-334.01355400496027
6960	-409.20002884341255	-336.01355400496027
6980	-409.5147302455738	-336.01355400496027
7000	-407.63086787643596	-332.01355400496027
7020	-397.77357333338307	-331.7195259617347
7040	-402.52565171723063	-343.01355400496027
7060	-405.31714890570566	-331.01355400496027
7080	-405.90690706835977	-331.7195259617347
7100	-398.40788949979077	-335.01355400496027
7120	-414.2289030135739	-331.7195259617347
7140	-398.25169090915443	-334.01355400496027
7160	-397.048176296606	-332.01355400496027
7180	-393.6173747427467	-334.7195259617347
7200	-411.42988544500497	-337.7195259617347
7220	-389.55320197474657	-340.01355400496027
7240	-400.3780328981984	-332.01355400496027
7260	-422.31114079613405	-346.7195259617347
7280	-412.1436044157352	-331.01355400496027
7300	-396.83347489444475	-330.01355400496027
7320	-407.6976476624448	-337.7195259617347
7340	-405.6524475035444	-337.7195259617347
7360	-399.2133314960371	-331.7195259617347
7380	-396.2344573258757	-330.01355400496027
7400	-399.798176296606	-332.01355400496027
7420	-401.1746692857996	-334.7195259617347
7440	-413.02988544500494	-331.01355400496027
7460	-417.7121232275651	-335.01355400496027
7480	-390.88162234763814	-330.01355400496027
7500	-410.5412232347674	-343.7195259617347
7520	-401.0849111231455	-343.01355400496027
7540	-411.50002884341257	-336.01355400496027
7560	-400.8334748944447	-334.01355400496027
7580	-409.271608470521	-333.01355400496027
7600	-398.8687734922834	-331.7195259617347
7620	-402.421608470521	-331.7195259617347
7640	-388.7645397645091	-332.01355400496027
7660	-401.32565171723064	-332.01355400496027
7680	-412.0445868471662	-339.01355400496027
7700	-402.0687734922834	-337.7195259617347
7720	-418.9621232275651	-343.01355400496027
7740	-402.29273430035965	-332.01355400496027
7760	-408.1417518689286	-337.01355400496027
7780	-401.87357333338304	-333.01355400496027
7800	-397.97357333338306	-330.01355400496027
7820	-401.1427343003596	-330.01355400496027
7840	-395.2546007242833	-334.01355400496027
7860	-379.63566559434776	-331.01355400496027
7880	-404.07640831162064	-330.01355400496027
7900	-407.3010112748436	-332.01355400496027
7920	-401.3794691268992	-337.01355400496027
7940	-415.0583058178965	-336.01355400496027
7960	-393.33207614490794	-338.01355400496027
7980	-419.5812841945417	-333.01355400496027
8000	-411.271608470521	-339.01355400496027
8020	-424.0248597668643	-330.01355400496027
8040	-407.21027068075847	-343.01355400496027
8060	-412.80928824932755	-332.01355400496027
8080	-397.8592882493275	-330.01355400496027
8100	-388.01597599320996	-330.01355400496027
8120	-411.92750426403717	-349.7195259617347
8140	-402.7976476624448	-331.7195259617347
8160	-425.93793658244783	-380.9047140800335
8180	-397.81639231131567	-341.01355400496027
8200	-420.44598559670294	-342.01355400496027
8220	-416.3583058178965	-332.01355400496027
8240	-393.5751979199607	-332.01355400496027
8260	-404.6524475035444	-335.01355400496027
8280	-404.9510112748436	-330.01355400496027
8300	-416.47138263348006	-340.01355400496027
8320	-415.8121232275651	-335.01355400496027
8340	-383.08611939161756	-331.01355400496027
8360	-386.84632374979947	-331.01355400496027
8380	-389.71453976450914	-333.01355400496027
8400	-404.44175186892863	-333.01355400496027
8420	-396.74371673179064	-332.01355400496027
8440	-398.8794691268992	-330.01355400496027
8460	-394.78207614490793	-332.01355400496027
8480	-402.7540720901221	-331.7195259617347
8500	-395.3467775470693	-340.7195259617347
8520	-398.34624891290804	-334.7195259617347
8540	-391.7913355508229	-330.01355400496027
8560	-405.5422056661984	-340.01355400496027
8580	-399.4849111231456	-331.01355400496027
8600	-417.51658279238046	-337.7195259617347
8620	-393.9820761449079	-331.7195259617347
8640	-410.02398965148876	-331.01355400496027
8660	-398.4211921524153	-331.01355400496027
8680	-393.7898993221221	-330.01355400496027
8700	-395.21877349228345	-330.01355400496027
8720	-392.63989932212206	-330.01355400496027
8740	-400.662349064606	-331.7195259617347
8760	-415.4891448509199	-338.01355400496027
8780	-403.51714890570565	-330.01355400496027
8800	-413.387708622219	-330.01355400496027
8820	-388.45365577201636	-331.7195259617347
8840	-402.1519937062746	-332.01355400496027
8860	-392.79677754706927	-336.01355400496027
8880	-421.79054360045666	-333.01355400496027
8900	-397.6903531193919	-330.01355400496027
8920	-394.5334748944448	-337.7195259617347
8940	-402.5280328981984	-332.01355400496027
8960	-400.48630987268234	-331.01355400496027
8980	-396.1927717795237	-333.01355400496027
9000	-392.72618035139186	-339.01355400496027
9020	-374.53328441338	-330.01355400496027
9040	-428.94783814350956	-330.01355400496027
9060	-414.97300722005775	-335.01355400496027
9080	-390.30221954331563	-331.7195259617347
9100	-394.24579511563826	-330.01355400496027
9120	-396.03109371347693	-332.01355400496027
9140	-400.58729230411336	-333.01355400496027
9160	-402.0780328981984	-333.01355400496027
9180	-392.4550545215532	-330.01355400496027
9200	-417.24360441573515	-343.01355400496027
9220	-393.05603695298413	-330.01355400496027
9240	-401.1040720901222	-331.01355400496027
9260	-392.2320761449079	-331.7195259617347
9280	-395.1588719312218	-331.7195259617347
9300	-404.321608470521	-333.01355400496027
9320	-404.5192272895532	-339.01355400496027
9340	-403.67705046676735	-334.7195259617347
9360	-380.78566559434773	-333.01355400496027
9380	-403.1280328981984	-333.01355400496027
9400	-392.5967775470693	-331.01355400496027
9420	-404.79110971378185	-338.01355400496027
9440	-399.598176296606	-333.01355400496027
9460	-396.4678285400165	-334.7195259617347
9480	-404.331850307867	-333.01355400496027
9500	-406.9617069094594	-334.01355400496027
9520	-406.6647302455738	-330.01355400496027
9540	-399.17663414866166	-341.01355400496027
9560	-412.60690706835976	-344.01355400496027
9580	-420.55188139021914	-335.01355400496027
9600	-434.10611511799345	-355.7195259617347
9620	-398.57901532962944	-333.01355400496027
9640	-421.4312841945417	-341.01355400496027
9660	-388.8237991704241	-334.7195259617347
9680	-427.84239614726323	-340.7195259617347
9700	-374.7572452214562	-330.01355400496027
9720	-389.9124613806615	-332.01355400496027
9740	-408.96473024557383	-335.01355400496027
9760	-421.53956116902566	-336.01355400496027
9780	-408.0014650721134	-331.7195259617347
9800	-399.406490750254	-331.7195259617347
9820	-401.06333149603705	-331.01355400496027
9840	-416.39598559670293	-335.01355400496027
9860	-418.9312841945417	-334.01355400496027
9880	-431.10709754942445	-341.01355400496027
9900	-408.35690706835976	-339.01355400496027
9920	-412.4798854450049	-337.7195259617347
9940	-396.8344573258757	-330.01355400496027
9960	-404.0922056661984	-331.7195259617347
9980	-412.737708622219	-333.01355400496027
10000	-400.4578894997908	-330.01355400496027
Run #: 2
20	-5.126432343163353E11	-348.01355400496027
40	-402.29863009387583	-340.7195259617347
60	-405.10690706835976	-331.01355400496027
80	-421.47040020204906	-332.01355400496027
100	-418.9789030135739	-342.01355400496027
120	-388.60701938441514	-331.01355400496027
140	-416.15766366274977	-348.01355400496027
160	-397.27871253250913	-333.01355400496027
180	-386.60909776826276	-333.01355400496027
200	-405.71714890570564	-331.01355400496027
220	-408.12988544500496	-330.01355400496027
240	-406.7922056661984	-334.7195259617347
260	-392.34035311939186	-331.7195259617347
280	-393.8251979199607	-334.01355400496027
300	-417.2528638216501	-338.01355400496027
320	-403.571608470521	-331.7195259617347
340	-407.14318809762943	-340.7195259617347
360	-406.1417518689286	-338.01355400496027
380	-399.84035311939186	-334.7195259617347
400	-390.3375181411543	-330.01355400496027
420	-410.9346852861046	-338.01355400496027
440	-415.1289030135739	-337.01355400496027
460	-418.24742182540376	-343.7195259617347
480	-412.60766366274976	-334.01355400496027
500	-403.4519937062746	-335.01355400496027
520	-402.49175186892865	-330.01355400496027
540	-397.7349111231455	-334.01355400496027
560	-405.14318809762943	-337.7195259617347
580	-388.7169209454769	-331.7195259617347
600	-401.61333149603706	-330.01355400496027
620	-421.4556987998877	-343.7195259617347
640	-389.68559075745634	-334.7195259617347
660	-404.26714890570565	-333.01355400496027
680	-401.091109713782	-340.01355400496027
700	-422.09643939397284	-331.7195259617347
720	-398.9133314960371	-331.7195259617347
740	-381.28850057258535	-331.01355400496027
760	-401.01877349228346	-331.01355400496027
780	-418.9312841945417	-333.01355400496027
800	-392.1145397645091	-334.7195259617347
820	-413.16454188769694	-360.9047140800335
840	-400.62500956208385	-330.01355400496027
860	-407.9353274412512	-346.01355400496027
880	-402.65169090915435	-343.7195259617347
900	-402.6911097137819	-334.01355400496027
920	-423.1248597668643	-334.7195259617347
940	-390.0776165800927	-331.7195259617347
960	-416.8165827923805	-331.7195259617347
980	-406.8853274412512	-332.01355400496027
1000	-405.1417518689286	-331.7195259617347
1020	-423.98956116902565	-347.01355400496027
1040	-412.8936044157352	-330.01355400496027
1060	-400.1790153296294	-342.01355400496027
1080	-389.4669209454769	-331.01355400496027
1100	-409.51072447802835	-334.01355400496027
1120	-404.2578894997908	-338.01355400496027
1140	-389.4183571741777	-336.01355400496027
1160	-392.4766341486617	-333.01355400496027
1180	-415.6142016114127	-334.7195259617347
1200	-420.9018813902191	-339.01355400496027
1220	-414.08816241948887	-337.01355400496027
1240	-403.4746692857996	-340.7195259617347
1260	-401.79273430035965	-331.01355400496027
1280	-398.4143139274681	-334.01355400496027
1300	-385.7439425688317	-337.01355400496027
1320	-409.72300722005775	-332.01355400496027
1340	-398.3050545215532	-335.01355400496027
1360	-411.3014650721134	-343.01355400496027
1380	-411.07062603909	-334.7195259617347
1400	-393.2375181411543	-333.01355400496027
1420	-392.9766341486617	-332.01355400496027
1440	-414.6083058178965	-330.01355400496027
1460	-389.3875181411543	-330.01355400496027
1480	-408.94012728235083	-338.01355400496027
1500	-406.8000288434126	-335.01355400496027
1520	-406.4363098726823	-330.01355400496027
1540	-406.0510112748436	-338.01355400496027
1560	-401.7280328981984	-332.01355400496027
1580	-394.01771501903096	-334.7195259617347
1600	-408.1647302455738	-331.01355400496027
1620	-409.9569070683598	-341.01355400496027
1640	-404.1088719312217	-341.01355400496027
1660	-396.7996125253068	-332.01355400496027
1680	-413.8230072200578	-340.01355400496027
1700	-401.8986300938758	-332.01355400496027
1720	-397.88143398976126	-330.01355400496027
1740	-398.8619327465003	-342.01355400496027
1760	-417.4566812313187	-340.01355400496027
1780	-418.93956116902564	-334.7195259617347
1800	-406.7794316477351	-333.01355400496027
1820	-401.01333149603704	-331.01355400496027
1840	-422.49054360045665	-344.01355400496027
1860	-415.72300722005775	-338.01355400496027
1880	-410.33086787643595	-336.01355400496027
1900	-393.1173747427467	-331.7195259617347
1920	-386.73513696018654	-331.01355400496027
1940	-400.76333149603704	-330.01355400496027
1960	-406.63630987268226	-331.7195259617347
1980	-404.2078894997908	-336.01355400496027
2000	-390.15221954331554	-335.01355400496027
2020	-393.77618035139176	-334.01355400496027
2040	-397.29035311939185	-333.01355400496027
2060	-411.9592882493275	-331.01355400496027
2080	-396.8751979199607	-334.01355400496027
2100	-405.8417518689286	-338.01355400496027
2120	-403.50101127484356	-330.01355400496027
2140	-416.6984042568348	-340.01355400496027
2160	-398.31975592371447	-335.01355400496027
2180	-401.8441705290605	-330.01355400496027
2200	-401.0931880976294	-334.7195259617347
2220	-407.2917518689286	-338.01355400496027
2240	-391.8114789492305	-332.01355400496027
2260	-394.91287769876726	-330.01355400496027
2280	-387.40603695298415	-330.01355400496027
2300	-410.9798854450049	-337.7195259617347
2320	-388.7939425688317	-334.7195259617347
2340	-398.573573333383	-332.01355400496027
2360	-410.40002884341254	-330.01355400496027
2380	-389.29677754706927	-330.01355400496027
2400	-399.79863009387583	-330.01355400496027
2420	-410.2538462530812	-337.7195259617347
2440	-389.67618035139174	-333.01355400496027
2460	-395.2604965177995	-334.7195259617347
2480	-397.0550545215532	-331.01355400496027
2500	-407.321608470521	-334.7195259617347
2520	-409.9147302455738	-331.01355400496027
2540	-401.62402713065285	-346.7195259617347
2560	-395.55603695298413	-332.01355400496027
2580	-429.1625395456708	-340.01355400496027
2600	-397.51975592371446	-334.01355400496027
2620	-410.5823041051368	-352.7195259617347
2640	-402.88872853281407	-334.7195259617347
2660	-415.47444344875856	-345.01355400496027
2680	-411.00002884341257	-334.01355400496027
2700	-398.8211546732512	-331.01355400496027
2720	-383.0768599857026	-331.7195259617347
2740	-395.0643139274681	-332.01355400496027
2760	-410.0500288434126	-331.7195259617347
2780	-397.4413355508229	-335.01355400496027
2800	-411.8592882493275	-330.01355400496027
2820	-401.98729230411334	-332.01355400496027
2840	-425.2748597668643	-340.01355400496027
2860	-404.15645327108984	-332.01355400496027
2880	-413.987708622219	-331.01355400496027
2900	-400.573573333383	-338.01355400496027
2920	-397.9643139274681	-331.01355400496027
2940	-406.0839286917145	-330.01355400496027
2960	-397.2050545215532	-340.01355400496027
2980	-379.9148800407934	-337.01355400496027
3000	-398.75505452155323	-331.7195259617347
3020	-428.5433785786942	-333.01355400496027
3040	-409.2647302455738	-333.01355400496027
3060	-404.0564532710899	-331.01355400496027
3080	-403.4280328981984	-340.01355400496027
3100	-405.1211546732512	-331.01355400496027
3120	-405.8671489057057	-337.01355400496027
3140	-393.3522195433155	-337.01355400496027
3160	-401.4088719312218	-334.7195259617347
3180	-406.9510112748436	-331.01355400496027
3200	-421.8871799880579	-349.7195259617347
3220	-416.8936044157352	-343.01355400496027
3240	-415.62138263348004	-342.01355400496027
