Result Log
Number of Runs: Number of Evaluations per Run: 10000
Population Size: 100
maxDepth: 4
Initial Survival Strat:Plus
Result Log
Run #: 1
100	-3.2198631124608057E25	-277.9876333515394	38	0
200	-453.23768330799487	-241.53800044529933	53	0
300	-4.7501272540817664E18	-238.43197736454974	53	1
400	-793.2850005908929	-223.40382019155908	54	1
500	-249.89501632197	-222.86667024291103	45	0
600	-281.1972889911086	-222.86647437488426	27	0
700	-733.3172645514061	-222.86647437488426	55	1
800	-1.5275025403625502E72	-222.86647437488426	57	1
900	-2.0965159946201018E41	-219.03626285523734	43	0
1000	-6.147711764448585E60	-219.03626285523734	63	0
1100	-1.4675611962340713E42	-219.03626285523734	58	1
1200	-331.1110311211765	-217.42410484955275	53	1
1300	-579.4948774147988	-217.42410484955275	58	1
1400	-494.20293705690534	-213.27713545397313	42	0
1500	-6.997052782895608E34	-217.42410484955275	71	0
1600	-254.24643496304205	-217.42410484955275	44	0
1700	-260.4192316753301	-217.42410484955275	48	0
1800	-406.31765128523386	-217.42410484955275	59	1
1900	-244.40444237021958	-217.42007649824728	41	0
2000	-7.342840619079971E59	-217.3973628294808	54	1
2100	-271.17833606725367	-217.42007649824728	48	0
2200	-1.048257997310051E42	-217.42007649824728	56	1
2300	-256.2232432941336	-217.42007649824728	48	0
2400	-227.98968840113403	-217.42007649824728	23	0
2500	-1.4655451751635808E24	-217.38562590906352	60	0
2600	-222.40000279525833	-217.38562590906352	15	1
2700	-227.7593792416323	-217.38562590906352	34	0
2800	-225.31729179921928	-217.38562590906352	21	0
2900	-3.553645547415815E33	-217.38562590906352	66	0
3000	-226.45622238398576	-217.38562590906352	19	1
3100	-223.36833444375975	-217.38225739123502	19	1
3200	-223.05236441405975	-217.38225739123502	16	1
3300	-222.57308602370392	-217.38225739123502	21	0
3400	-4.318245869563046E22	-217.38225739123502	12	1
3500	-223.3587883068592	-217.38225739123502	15	1
3600	-232.0139113930518	-217.38225739123502	32	0
3700	-8.386063978480407E41	-217.38225739123502	64	0
3800	-5.478791934647172E24	-217.38225739123502	66	0
3900	-1.0687621220005955E24	-217.38225739123502	50	1
4000	-226.78819947635077	-217.38225739123502	17	1
4100	-6.931868095051748E51	-216.36818415637418	67	0
4200	-222.4840128992081	-216.38946075211888	15	1
4300	-7.482235896754903E24	-217.37363594124676	60	0
4400	-2.894091375788144E57	-217.37363594124676	60	0
4500	-1.18174454222202496E17	-217.37363594124676	53	1
4600	-224.02159461915434	-217.37363594124676	23	0
4700	-1.4675611962340954E42	-217.37363594124676	53	1
4800	-6.412572732003572E24	-217.37363594124676	57	1
4900	-1.389390758600774E25	-217.37363594124676	49	1
5000	-231.18198745011097	-217.37363594124676	35	0
5100	-6.4994475475946325E31	-217.37363594124676	17	1
5200	-6.5656394345738046E41	-217.37363594124676	61	0
5300	-4.40215874396476E26	-217.37363594124676	49	1
5400	-227.5414378314403	-217.37170170526997	19	1
5500	-6.119759747076781E62	-217.37170170526997	57	1
5600	-8.386063978480407E41	-217.37170170526997	55	1
5700	-241.4902606248925	-217.37170170526997	44	0
5800	-235.28473471705212	-217.37170170526997	37	0
5900	-221.02612735388894	-217.37170170526997	14	1
6000	-2.0965159946201018E41	-217.37170170526997	30	0
6100	-643.8848261113635	-217.37170170526997	62	0
6200	-229.4216994429802	-217.3546770277	20	1
6300	-1.048257997310051E42	-217.37170170526997	63	0
6400	-3.4005040135531134E30	-217.37170170526997	54	1
6500	-219.7936512583557	-217.37170170526997	10	1
6600	-2.1017268195681765E41	-217.37170170526997	60	0
6700	-4.304950151283502E31	-217.37170170526997	53	1
6800	-5.343810610002978E24	-217.37170170526997	56	1
6900	-9.853103016861218E68	-217.37170170526997	51	1
7000	-221.86561151427918	-217.37170170526997	17	1
7100	-1.8868643951580915E42	-217.37170170526997	60	0
7200	-4.1930319892402035E41	-217.37170170526997	54	1
7300	-222.3625312254396	-217.37170170526997	13	1
7400	-1.7106807614389475E14	-217.37170170526997	56	0
7500	-242.72352590545648	-217.37170170526997	47	0
7600	-1.762423227276766E52	-217.37170170526997	66	0
7700	-3.470036871727137E47	-217.37170170526997	57	1
7800	-227.37891547427537	-217.37170170526997	25	0
7900	-4.5108468598050566E30	-217.37170170526997	60	0
8000	-5.462138715483033E57	-217.37170170526997	57	1
8100	-243.3777585665778	-217.37170170526997	27	0
8200	-959.6582956150197	-217.37170170526997	57	1
8300	-2.0965159946201018E41	-217.37170170526997	54	1
8400	-1.6266514553094596E45	-217.37170170526997	66	0
8500	-257.3739568296346	-217.37170170526997	29	0
8600	-8.386063978480407E41	-217.37170170526997	61	0
8700	-229.8913315111087	-217.37170170526997	18	1
8800	-1.8467197753033145E30	-217.37170170526997	36	0
8900	-1.839509146264106E31	-217.37170170526997	23	0
9000	-241.8838137250744	-217.37170170526997	17	1
9100	-3.9996945542450006E52	-217.37170170526997	62	0
9200	-238.11797575992642	-217.37170170526997	28	0
9300	-223.66925742861378	-217.37170170526997	29	0
9400	-3.8164186422961666E57	-217.37170170526997	15	1
9500	-1.54206863095977E48	-217.37170170526997	59	1
9600	-242.87940257389502	-217.37170170526997	51	0
9700	-227.18774293236532	-217.37170170526997	25	0
9800	-3.6070183458620686E27	-217.37170170526997	46	1
9900	-2.0965159946201018E41	-217.37170170526997	40	0
10000	-433.9848819737093	-217.37170170526997	49	1
Run #: 2
100	-347.8862490530435	-278.95048825127066	22	0
200	-1.0687621220005955E24	-254.3089183938954	66	0
300	-273.121607128678	-254.30041210713011	53	0
400	-3.206286366001786E24	-246.04909025808922	60	0
500	-1.9737614730660643E54	-245.49863557804443	56	1
600	-5.250122797146608E52	-244.80844921383851	63	0
700	-1.961904669117221E56	-216.92202074925822	58	1
800	-225.61430471114917	-216.92202074925822	29	0
900	-229.08200806463347	-212.01195000114282	22	0
1000	-256.67685889247224	-212.01195000114282	38	0
1100	-1.272459066801188E30	-212.01195000114282	57	1
1200	-278.3607837051638	-210.06913821094076	46	0
1300	-221.3830717588787	-209.52038260518265	17	1
1400	-210.8475840250013	-193.4935858024276	39	0
1500	-198.75738605433733	-193.14429213705975	11	1
1600	-5.301992989809433E40	-192.24564253032293	67	0
1700	-2.1172027174242302E24	-192.24564253032293	45	1
1800	-2.2611994815082414E59	-192.24564253032293	53	1
1900	-214.00573730241658	-192.24564253032293	23	0
2000	-1.6567994903273353E45	-189.19219537526783	51	1
2100	-1.623611043946845E52	-189.19219537526783	43	1
2200	-1.0687621220005955E24	-189.09219537526783	44	0
2300	-7.906438556759309E51	-189.09219537526783	53	1
2400	-8.386063978480407E41	-189.09219537526783	57	1
2500	-2.1075784495363524E66	-187.54086864632418	54	1
2600	-1.7332517971733414E29	-187.54086864632418	51	1
2700	-233.48140618498283	-187.54086864632418	27	0
2800	-974.9228536646186	-187.54086864632418	55	1
2900	-201.16420389927796	-187.54086864632418	17	1
