Result Log
Number of Runs: Number of Evaluations per Run: 10000
Population Size: 100
Number of Parents: 40
Parent SelectionALg: Tournament Selection
kParents: 5
Probability of Recombination: 0.6
Result Log
Run #: 1
40	-3.416743318021251E26	-278.5997970864456
80	-286.2561170813589	-229.762201702835
120	-1.2062188324459477E24	-215.98378243431074
160	-217.46833368631658	-206.1168075191113
200	-1.0415849016495576E15	-199.76491985665152
240	-281.6698157804299	-196.97654711416243
280	-241.4278555450488	-196.97654711416243
320	-301.6907789403285	-194.96459634229353
360	-231.40085510394303	-191.80141364723912
400	-209.8190311850866	-191.80141364723912
440	-323.01602004373467	-191.7039073462797
480	-229.74253766609894	-191.7039073462797
520	-207.77043946494848	-189.43019105973792
560	-232.59496167752602	-188.94300210932496
600	-339.2938614995452	-188.94300210932496
640	-312.84791129525723	-186.35391521275363
680	-287.0175939046748	-184.8961900634925
720	-209.4417615376227	-184.8961900634925
760	-221.46288918054535	-181.98593584003757
800	-225.77947940999832	-180.09872081089517
840	-215.96431166557136	-179.60753364522512
880	-3.237041856879731E8	-176.87962584649864
920	-231.71705019183383	-176.87962584649864
960	-237.98892105265415	-176.50262568381223
1000	-227.82030932262944	-175.6907665230076
1040	-231.90221253833963	-164.94696717819838
1080	-279.3541508728645	-164.8628068430825
1120	-302.67593921798414	-162.01978924777194
1160	-2.613946595067846E37	-162.01978924777194
1200	-240.96307505646638	-160.79307127389208
1240	-2.6265757168789396E18	-160.79307127389208
1280	-247.81916563789767	-158.18566001830408
1320	-382.6944527407557	-158.18566001830408
1360	-261.26871246649506	-154.60327338865025
1400	-233.48268069871898	-152.67921401699311
1440	-52608.35523820422	-152.67921401699311
1480	-213.80829537616748	-152.67921401699311
1520	-2.61399650233303E13	-152.20600248139203
1560	-198.64463570164244	-150.90137322795826
1600	-273.28644807965213	-145.67676682718186
1640	-209.10502865714966	-145.67676682718186
1680	-9.061698342466865E12	-145.67676682718186
1720	-222.88717418730698	-144.1397584077329
1760	-215.9474196380366	-144.1397584077329
1800	-208.1680775807376	-144.1397584077329
1840	-2.0611657774171352E10	-144.1397584077329
1880	-248.89908909121093	-141.9985648003101
1920	-206.2236013724095	-141.97886164377712
1960	-273.1852809017953	-141.83316505962236
2000	-204.07361517045322	-141.83316505962236
2040	-184.8913200894602	-141.83316505962236
2080	-203.78005498704846	-141.43571824786926
2120	-201.82643708719905	-141.43571824786926
2160	-224.7854073642546	-139.966311945111
2200	-209.67417289273556	-139.966311945111
2240	-330.4263167575376	-139.966311945111
2280	-212.0110541889708	-139.966311945111
2320	-217.95625604345616	-139.79208689595077
2360	-197.64562894931302	-139.34560360407818
2400	-344.92206941692814	-138.8224229826497
2440	-264.63871637315543	-138.80297819300296
2480	-196.07360432124295	-137.98085247869426
2520	-367.74310514909007	-137.98085247869426
2560	-6.2917740861467075E18	-137.98085247869426
2600	-196.31073769184528	-137.98085247869426
2640	-221.8569119252102	-137.98085247869426
2680	-203.5886466651222	-137.98085247869426
2720	-193.233196428635	-137.8554352826066
2760	-197.9718681952467	-137.12317044494708
2800	-217.28471341711906	-137.12317044494708
2840	-215.58971716614357	-136.69748378165153
2880	-27833.337869184837	-136.5087957089327
2920	-276.7970220050839	-136.14380839273
2960	-223.8181890833773	-135.73360786145753
3000	-196.70669734560607	-135.73360786145753
3040	-213.23551613934717	-135.2564629630751
3080	-210.904649920928	-135.2564629630751
3120	-325.79822930387996	-135.2564629630751
3160	-204.20023528722035	-135.2564629630751
3200	-210.6615147832103	-135.2564629630751
3240	-261.3070160329034	-135.1987535635079
3280	-219.23202192513233	-134.79957863595834
3320	-212.21835561491886	-134.79957863595834
3360	-204.20610257646538	-134.77674470987557
3400	-197.89779477547586	-134.77674470987557
3440	-186.00735300206065	-134.4770698380241
3480	-185.46203242020073	-134.4770698380241
3520	-190.450785287869	-133.7675434078292
3560	-325.76035519455576	-133.7675434078292
3600	-212.71658783429058	-133.7675434078292
3640	-189.53075255962838	-133.7675434078292
3680	-296.9795451263072	-133.25263728299782
3720	-190.75296330529738	-133.25263728299782
3760	-191.77898482194973	-133.24754165705352
3800	-275.22555670874715	-133.24754165705352
3840	-208.45518241443608	-133.24754165705352
3880	-196.01251067486072	-130.42201050816507
3920	-1.0667710468458084E19	-129.83211625796937
3960	-1.0667710468458084E19	-128.2021420482858
4000	-1.0714635112190431E19	-124.34352041115844
4040	-1.2493043400673388E26	-121.30710600563147
4080	-1515.8291897996805	-113.2721273486064
4120	-15407.92482998492	-113.2721273486064
4160	-969.6114623575992	-113.2721273486064
4200	-2026.6620137969458	-113.2721273486064
4240	-274.80420657369626	-111.34860993113051
4280	-6.296802372553289E24	-111.34860993113051
4320	-4.722601779414968E24	-108.44278098569642
4360	-9.445203558829934E24	-107.29086188777524
4400	-176.84260771286483	-106.80835381775378
4440	-803.1348724064874	-106.4871631993913
4480	-1.011637002450756E25	-106.42203062873747
4520	-6.069822014704536E24	-105.21683542870038
4560	-2.384185791321484E12	-105.21683542870038
4600	-978.7015556851413	-105.21683542870038
4640	-1140.2673276524354	-105.21683542870038
4680	-194.8725331482953	-105.21683542870038
4720	-1.54491267010943002E18	-105.21683542870038
4760	-1.866849331980165E19	-105.21683542870038
4800	-5.071624151108966E23	-104.52167382048628
4840	-1.0143248302217933E24	-104.52167382048628
4880	-2.0286496604435865E24	-104.52167382048628
4920	-4737.331576509555	-104.52167382048628
4960	-2.535812075563156E24	-104.52167382048628
5000	-1.4814876311923316E26	-104.14461383127802
5040	-7.407438155961658E25	-104.14461383127802
5080	-622.7814780849994	-103.29190942293278
5120	-5870499.592204422	-103.29190942293278
5160	-295.696787450958	-103.29190942293278
5200	-914.8796704979171	-103.29190942293278
5240	-295.8344795255754	-103.29190942293278
5280	-254.3257056410328	-103.24408984338756
5320	-1.0143248302229844E25	-103.24408984338756
5360	-1.4359084507357083E26	-103.19870524701028
5400	-8.61545070441425E25	-103.19870524701028
5440	-1.4359084507357083E26	-103.16650712157451
5480	-1.1487267605885668E26	-103.10945769544053
5520	-223.12127077421556	-102.95176248822614
5560	-1028.1626661588568	-102.95176248822614
5600	-200.15761789678513	-102.95176248822614
5640	-5579.849024660063	-102.95176248822614
5680	-567.9590005608717	-102.95176248822614
5720	-676.4128231229828	-102.95176248822614
5760	-182.29102002871474	-102.95176248822614
5800	-234.62418572511663	-102.95176248822614
5840	-2556565.399591371	-102.94571490040116
5880	-3732115.3922061487	-102.94571490040116
5920	-3732200.008622919	-102.94571490040116
5960	-4478520.313779702	-102.94571490040116
6000	-6.067098501363711E24	-102.94571490040116
6040	-2.022366167121237E24	-102.94571490040116
6080	-173.63105926790158	-102.94571490040116
6120	-605.0216113849336	-102.94571490040116
6160	-22875.46485194152	-102.94571490040116
6200	-29143.582974325116	-102.94571490040116
6240	-2052.913104692003	-102.94571490040116
6280	-6.358759525047612E8	-102.94571490040116
6320	-2.72518315303213E8	-102.94571490040116
6360	-1.816790307115714E8	-102.89783053286286
6400	-2.031083697155129E19	-102.89783053286286
6440	-2.850848665301636E25	-102.89783053286286
6480	-5.701697330603272E25	-102.89783053286286
6520	-368.1178728686113	-102.89783053286286
6560	-8.089464668484948E24	-102.89783053286286
6600	-6.067098501363711E24	-102.89783053286286
6640	-1.0111830835606185E25	-102.58387937787242
6680	-6.067098501363711E24	-102.58387937787242
6720	-569.2526772593633	-102.58387937787242
6760	-1.72279208676509056E17	-102.58387937787242
6800	-7.3833946575646848E16	-102.57059853562623
6840	-1.9689052420172464E17	-102.57059853562623
6880	-616.175269406447	-102.56511057822948
6920	-1.213419700272741E25	-102.49414568301049
6960	-8.089464668484939E24	-102.49414568301049
7000	-6.067098501363705E24	-101.0223293069439
7040	-1.7105091991809816E26	-100.9744348788941
7080	-796.3640930021661	-100.9744348788941
7120	-2666.1214944605517	-100.9744348788941
7160	-1137.9116095199404	-100.97274561513024
7200	-1150.4326491332074	-100.97274561513024
7240	-6.067098498281356E24	-98.90950336650951
7280	-4.0447323321875704E24	-98.87316746084784
7320	-8.089464664375141E24	-96.48402818606073
7360	-1.011183083379359E25	-96.48402818606073
7400	-4.0447323335174367E24	-96.48402818606073
7440	-1.8201295500828461E25	-96.36071194973312
7480	-6.067098500276155E24	-96.33404924993505
7520	-1.213419700055231E25	-96.33404924993505
7560	-8.34678673898888E25	-96.33404924993505
7600	-3045.8878442381624	-96.33404924993505
7640	-7348.4085646517715	-96.01395066758985
7680	-12900.126746353219	-95.84597401793366
7720	-7.4427428562615846E17	-95.84597401793366
7760	-5.642017097960387E24	-95.81387597483992
7800	-1.012196422509295E25	-95.81387597483992
7840	-2.02439284501859E24	-95.80452721611509
7880	-1.012196422509295E25	-95.80452721611509
7920	-1.214635707011154E25	-95.80452721611509
7960	-1.020161004693229E12	-95.80452721611509
8000	-4.0806440198950134E11	-95.50383349597273
8040	-1.428225406515308E12	-95.50383349597273
8080	-258.5651679744088	-95.35577188688677
8120	-1.4835307103373585E26	-95.35577188688677
8160	-1.1126480327530189E26	-95.35577188688677
8200	-2.2252960655060377E26	-94.96180497345068
