Result Log
Number of Runs: Number of Evaluations per Run: 10000
Population Size: 125
maxDepth: 5
Initial Survival Strat:Plus
Result Log
Run #: 1
100	-4.105230045424167E58	-279.0938508060581	54	0
200	-1.3050884386399834E38	-243.02391365666375	81	0
300	-266.9393614834001	-243.02391365666375	27	0
400	-2.392662137506605E38	-243.02391365666375	70	1
500	-2.6101768772799415E38	-243.02391365666375	76	0
600	-271.11694558928974	-243.02391365666375	71	0
700	-2.175147397734132E37	-243.02391365666375	90	0
800	-254.05052437662317	-243.02319738305187	23	1
900	-280.98920168117604	-243.02319738305187	45	0
1000	-265.68651730880373	-243.02319738305187	19	1
1100	-2.175147397733448E37	-243.02319738305187	68	1
1200	-8.550096976004765E23	-243.02319738305187	77	0
1300	-251.6347274330576	-243.02319738305187	24	1
1400	-2.1751474022390315E37	-243.02319738305187	71	1
1500	-2.175147397733277E37	-241.45011581941782	42	0
1600	-247.335553133679	-224.45009494126612	45	0
1700	-215.58671584426335	-203.08134864811433	20	1
1800	-7.453556543852871E14	-203.08097156897216	81	0
1900	-268.4286272788955	-202.03464760384892	63	0
2000	-212.5799151640406	-200.49510247690412	24	1
2100	-6.054226160382384E25	-200.68519706845518	82	0
2200	-263.779562371061	-200.0667743121388	60	0
2300	-217.72358101669556	-200.0667743121388	24	1
2400	-214.19017728732823	-200.06352187353386	45	0
2500	-218.06125630046256	-199.5664190630518	38	0
2600	-229.1987873786057	-199.96076892587723	47	0
2700	-4.8263688246710104E26	-199.33030397518561	40	0
2800	-8.550096976004765E23	-197.9209059554879	53	0
2900	-3.238505693113619E29	-197.85552966567127	77	0
3000	-1.6772127956960814E41	-197.85552966567127	85	0
3100	-208.2261408572137	-197.85552966567127	45	0
3200	-4.3194023886142006E23	-197.85552966567127	89	0
3300	-255.22158307192345	-195.56997682720936	55	0
3400	-209.88275227082434	-197.85552966567127	41	0
3500	-211.63752740147837	-177.84601863996934	98	0
3600	-187.2380894416931	-174.71672612881113	77	0
3700	-187.04192586217954	-172.42846648424185	73	0
3800	-191.79037082386247	-163.69087217478025	92	0
3900	-279.3068922146031	-153.8314189335244	104	0
4000	-169.97323676997433	-152.38125971448795	97	0
4100	-169.68588057078293	-148.16126696742222	87	0
4200	-173.28370565066933	-147.25237042815837	92	0
4300	-1.0540996613548488E16	-146.95716486285744	79	0
4400	-1.7018534570994624E44	-146.4526919284651	76	0
4500	-176.070931180579	-146.4526919284651	75	0
4600	-159.47910607889256	-146.33599403452402	67	0
4700	-1.4400366794455543E33	-145.22357360756575	85	0
4800	-171.32040402414617	-144.5725686426546	84	0
4900	-4.677856637339719E39	-144.05597543183703	79	0
5000	-157.82308711724818	-143.42853712950063	78	0
5100	-162.69429849682854	-143.0957922013805	71	0
5200	-9.426980373107932E10	-142.84437067148855	88	0
5300	-200.87889767856055	-142.63150255917137	75	0
5400	-159.99026964756374	-142.38271537800827	63	0
5500	-169.41456092377294	-142.349708045616	67	0
5600	-164.59351484501923	-142.27477402778055	76	0
5700	-155.83507313142277	-142.27473853559962	65	0
5800	-160.21934174905877	-142.17870324137314	82	0
5900	-3.866171470546085E11	-142.16258167987488	63	0
6000	-1.0986418538644082E23	-142.16258167987488	63	0
6100	-156.55772286873304	-142.16258167987488	63	0
6200	-167.40657911754084	-142.00232492625577	80	0
6300	-157.3254937963618	-142.00232492625577	59	0
6400	-158.03069315350132	-142.00232492625577	65	0
6500	-1.7537966390166486E23	-142.00232492625577	64	0
6600	-155.84834469740406	-141.99844324810292	66	0
6700	-201.58254389805947	-141.52268093844387	69	0
6800	-3.954406357716139E32	-141.4954720083085	88	0
6900	-155.03707609547948	-141.4954720083085	68	0
7000	-167.24979405757043	-141.47896504738813	61	0
7100	-154.14699718530557	-141.34640705334138	67	0
7200	-160.1061158456815	-141.31269593652846	84	0
7300	-163.08327338860855	-141.3108130408374	69	0
7400	-163.11378368626154	-141.3069804218601	69	0
7500	-159.36081228839348	-141.29050934577813	76	0
7600	-158.64030518837936	-141.28564176265795	89	0
7700	-183.3434144449592	-141.27911640340918	93	0
7800	-162.81445776719278	-141.27911640340918	64	0
7900	-166.37742773137984	-140.61564430811976	64	0
8000	-181.32065594535877	-140.33208166408045	81	0
8100	-213.57114714656518	-140.001686227345	75	0
8200	-194.53977999956848	-137.61636725237827	96	0
8300	-151.90255894950184	-136.878305181287	75	0
8400	-1.9558473530631278E24	-136.87339356467436	71	0
8500	-169.32763430848567	-136.20079349208953	83	0
8600	-1.0504373011462093E53	-136.09962235235807	66	0
8700	-1.8392596038649914E31	-135.8217682952008	80	0
8800	-178.5990176397901	-135.72107850570524	67	0
8900	-3.9643098405449134E55	-135.5698392045369	71	0
9000	-2.543128148928011E14	-134.35862433107982	82	0
9100	-2.29304174803284E23	-133.8277002148194	89	0
9200	-2.565029092801429E24	-133.79735068992613	74	0
9300	-2.8614394699934693E30	-131.93300681184587	85	0
9400	-6.640638049301696E26	-131.90051213832513	65	0
9500	-1.9558473530631278E24	-131.47173017751334	67	0
9600	-2.691077397667882E7	-131.3361056242448	70	0
9700	-5.126995318033904E23	-131.24346069241048	59	0
9800	-5.598436473640177E27	-131.24346069241048	60	0
9900	-571.0458940697229	-131.13773963538884	68	0
10000	-9.538785685181684E55	-131.0459020829197	59	0
Run #: 2
100	-3.163535882175862E25	-276.81038185932545	43	0
200	-8.550096976004765E23	-219.35572532730237	73	0
300	-206.77226790985412	-200.45218183615358	33	0
400	-206.86682110051228	-200.4198711608752	24	1
500	-206.98703482854864	-195.78223338587804	50	0
600	-2.4101411950093578E30	-183.3563621430922	84	0
700	-189.71894286118314	-183.35469229596885	28	0
800	-8.550096976004765E23	-182.8775878587807	75	0
900	-203.14664031185924	-178.59593597237222	45	0
1000	-196.70839199378312	-178.5154353921967	32	0
1100	-187.11642196252052	-177.66304996530582	21	1
1200	-181.71621805566977	-177.94812846614852	18	1
1300	-202.1313619906806	-178.24041104297893	75	0
1400	-335.6718128474227	-178.24041104297893	69	0
1500	-195.27603890594116	-178.24041104297893	22	1
1600	-181.8460600832496	-177.77614120660402	24	1
1700	-4.275048488002383E24	-177.77614120660402	74	1
1800	-181.51622509803093	-177.73419930407016	28	0
1900	-8.550098070194656E23	-177.73836117224278	57	1
2000	-4.4112271804240466E36	-177.73836117224278	69	1
2100	-1908.7627649161689	-177.73419930407016	24	1
2200	-205.83159794785996	-177.73836117224278	39	0
2300	-243.0496858420292	-177.73836117224278	71	0
2400	-577.4728928690288	-177.73836117224278	71	1
2500	-181.67511188238666	-177.73836117224278	18	1
2600	-367.0882870085762	-177.73836117224278	61	1
2700	-1.102806795105798E36	-175.4602894828764	69	1
2800	-1.6772127956960814E41	-175.45770768909694	52	0
2900	-3.3544255913921627E41	-175.45770768909694	73	1
3000	-182.0024763022616	-175.45770768909694	21	1
3100	-5.28684524573758E61	-175.42274201414716	77	0
3200	-198.90372807708616	-175.42274201414716	47	0
3300	-195.9874939608937	-175.42274201414716	33	0
3400	-1.3417702365568652E42	-175.42274201414716	82	0
3500	-185.23438150658484	-175.42274201414716	47	0
3600	-3.294193720979339E20	-175.42274201414716	23	1
3700	-1.6772127956960814E41	-175.42274201414716	55	0
3800	-233.4666311170276	-175.42274201414716	70	0
3900	-179.51076192950973	-175.42274201414716	26	0
4000	-2.1907223491552513E66	-174.49950434312865	71	0
4100	-181.95977870001724	-175.42274201414716	27	0
4200	-186.51001745272026	-175.42274201414716	39	0
4300	-185.3030617077046	-175.42274201414716	49	0
4400	-191.86383386192256	-175.42274201414716	41	0
4500	-183.1861907581232	-175.42274201414716	38	0
4600	-3.3182991547533917E42	-175.42274201414716	46	0
4700	-189.43592740506904	-175.42274201414716	46	0
4800	-193.3722414054643	-175.42274201414716	62	0
4900	-189.69845323207426	-175.42274201414716	25	1
5000	-184.89103270601595	-175.42274201414716	35	0
5100	-2.180376634404906E42	-175.42274201414716	71	1
5200	-2.5792456406238353E46	-175.42274201414716	71	0
5300	-180.92182993304365	-175.42274201414716	27	0
5400	-1.6772127956960814E41	-174.69009180477494	21	1
5500	-360.96622175189765	-175.42274201414716	60	0
5600	-202.34851180623906	-175.42274201414716	68	0
5700	-1.6772127956960814E41	-175.42274201414716	70	1
5800	-8.550096983452042E23	-175.42274201414716	67	0
5900	-183.8992211359361	-175.42274201414716	22	1
6000	-1.174048957030561E42	-175.42274201414716	82	0
6100	-395.94653089275647	-175.42274201414716	70	1
6200	-1.6772127956960814E42	-175.2758452261057	78	0
6300	-201.94232295887184	-175.42274201414716	55	0
6400	-8.386063978480407E41	-175.42274201414716	78	0
6500	-193.24103685380632	-175.42274201414716	55	0
6600	-1.006327677417649E42	-175.42274201414716	81	0
6700	-182.83588618510367	-175.42274201414716	36	0
6800	-180.67038679287649	-174.49402364896665	30	0
6900	-196.29010824141835	-175.40452385915296	72	0
7000	-183.66742511939796	-175.42274201414716	30	0
7100	-183.90950987199085	-175.42274201414716	34	0
7200	-7.311203199754753E63	-175.42274201414716	79	0
7300	-6.7088622108522775E41	-175.42274201414716	73	1
7400	-189.05710430365852	-175.42274201414716	51	0
7500	-1.6772127956960814E41	-175.42274201414716	72	0
7600	-188.1366265899727	-175.42274201414716	39	0
7700	-6.602867096285112E43	-175.42274201414716	65	1
7800	-10947.095860622288	-175.42274201414716	18	1
7900	-215.31696126739223	-175.42274201414716	64	0
8000	-187.50681342556726	-175.42274201414716	58	0
8100	-183.81720848104416	-175.42274201414716	48	0
8200	-8.386075006548359E41	-175.42274201414716	68	1
8300	-192.68697632333684	-175.42274201414716	38	0
8400	-1.5094915161264733E42	-175.42274201414716	75	0
8500	-317.2018232081995	-175.42274201414716	56	0
8600	-196.79592344918322	-175.42274201414716	64	0
8700	-188.81403912333	-175.42274201414716	46	0
8800	-5.114710087691672E47	-175.42274201414716	81	0
8900	-8.550096976004765E23	-175.42274201414716	49	0
9000	-182.5136199378269	-175.42274201414716	22	1
9100	-1.6772127956960814E41	-175.42274201414716	72	0
9200	-191.63773886222796	-175.42274201414716	46	0
9300	-193.83870917311532	-175.42274201414716	42	0
9400	-194.16321292898505	-175.42274201414716	41	0
9500	-183.99950819047677	-175.42274201414716	51	0
9600	-184.03066026276602	-175.42274201414716	26	0
9700	-180.40630481492013	-175.42274201414716	26	0
9800	-2.180376634404906E42	-175.42274201414716	71	1
9900	-2.8512617526833386E42	-175.42274201414716	79	0
10000	-9.406075688172991E24	-175.42274201414716	63	1
Run #: 3
100	-3.781405327458923E46	-279.0984550722	53	1
200	-3.8515180245606245E48	-279.0984550722	21	1
300	-1.2335234146577765E72	-279.0984550722	35	1
400	-2.0149717426671787E50	-279.0984550722	30	1
500	-9.836338823117737E60	-279.0984550722	22	1
600	-1.710019395200953E24	-279.0984550722	24	1
700	-7.06319405411119E67	-279.0984550722	29	1
800	-1.9672677646235475E61	-279.0984550722	40	1
900	-8.550097001989025E23	-279.0984550722	22	1
1000	-2.4835701730434893E58	-279.0984550722	26	1
1100	-4.592946427212429E72	-279.0984550722	30	1
1200	-5.077800568277819E52	-279.0984550722	22	1
1300	-1.8081083417786653E72	-279.0984550722	26	1
1400	-4.941914074234275E59	-279.0984550722	32	1
1500	-4.318726314166896E39	-279.0984550722	24	1
1600	-7.412871111351413E59	-279.0984550722	29	1
1700	-1.1956416089113572E80	-279.0984550722	19	1
1800	-2.440946261401197E74	-279.0984550722	26	1
1900	-1.9765616918393093E74	-279.0984550722	24	1
2000	-1.0714853518933802E62	-279.0984550722	27	1
2100	-6.267144361302724E28	-279.0984550722	24	1
2200	-5.201493354281861E31	-279.0984550722	26	1
2300	-1.8371785708849717E73	-279.0984550722	21	1
2400	-3.903963480852059E45	-279.0984550722	21	1
2500	-2.4709570371171376E59	-279.0984550722	21	1
2600	-3.284605633408295E80	-279.0984550722	27	1
2700	-3.7253552595652336E58	-279.0984550722	24	1
2800	-8.593734536662788E59	-279.0984550722	30	1
2900	-1.2417850865217446E58	-279.0984550722	24	1
3000	-1.1146362014141854E29	-279.0984550722	25	1
3100	-295.8701858092024	-244.2869481758754	31	0
3200	-247.3870925464201	-242.4183230089922	32	0
3300	-2.7137411537032507E32	-241.9310771765935	80	0
3400	-2.7137411537032507E32	-241.9310771765935	85	0
3500	-399.0796711790614	-241.91381707741493	26	0
3600	-5.1147082158897045E47	-241.9310771765935	78	0
3700	-263.50891332805	-241.78844410347202	27	0
3800	-9.405106673605241E24	-202.96850090377097	81	0
3900	-6.840077580803812E24	-202.37678219805878	82	0
4000	-3.413619330197482E26	-202.37678219805878	61	0
4100	-256.9213102713211	-202.27507164274869	21	1
4200	-209.5574062538412	-198.88012214779917	22	1
4300	-2.980232265044263E10	-196.23321225412585	30	0
4400	-6.967714596781297E47	-196.22294746283666	70	1
4500	-3.413619330197482E26	-196.17646202428818	69	1
4600	-2.4386050065399193E28	-196.0102632724245	59	1
4700	-1.2323796262563173E34	-196.0102632724245	59	1
4800	-8.550096976004765E23	-196.0102632724245	65	1
4900	-1.6119133338970318E44	-196.0102632724245	61	0
5000	-4.293891176799504E38	-196.0102632724245	73	1
5100	-9.132828449730874E49	-196.0102632724245	76	0
5200	-256.90764572067036	-196.0102632724245	42	0
5300	-9.026651993230694E33	-196.0102632724245	76	0
5400	-216.9457140796191	-196.0102632724245	44	0
5500	-206.4218020047273	-196.0102632724245	30	0
5600	-8.550096976004765E23	-196.0102632724245	64	0
5700	-9.265211157030804E7	-196.0102632724245	65	0
5800	-2.902846057778303E29	-196.0102632724245	76	0
5900	-197.83988711481226	-195.22915982741648	21	1
6000	-208.25116570857145	-196.0102632724245	37	0
6100	-3.5099121025556305E13	-196.0102632724245	68	1
6200	-222.2995985608991	-196.0102632724245	34	0
6300	-204.7899319596608	-196.0102632724245	23	1
6400	-5.596460325983698E34	-196.0102632724245	75	0
6500	-9.396867992653605E24	-196.0102632724245	70	1
6600	-8.550096976004765E23	-196.0102632724245	64	1
6700	-2.954751640485303E30	-195.22915982741648	36	0
6800	-198.9312155389601	-196.0102632724245	23	1
6900	-5.14513446648344E59	-196.0102632724245	59	0
7000	-209.57126979028942	-196.0102632724245	22	1
7100	-5.120428995296223E27	-196.0102632724245	72	1
7200	-7.945554476144599E52	-196.0102632724245	78	0
7300	-205.747045217751	-196.0102632724245	42	0
7400	-1.710019395200953E24	-196.0102632724245	56	1
7500	-223.10610006313112	-196.0102632724245	24	1
7600	-1.1846987657172624E45	-196.0102632724245	77	0
7700	-5.596460325831009E34	-196.0102632724245	63	0
7800	-1.1016892952052576E29	-196.0102632724245	73	1
7900	-205.94413438676443	-196.0102632724245	34	0
8000	-1.4773759179580458E31	-196.0102632724245	84	0
8100	-206.499946017055	-196.0102632724245	19	1
8200	-4493.6229537519275	-196.0102632724245	74	1
8300	-285.6106576130672	-195.22915982741648	71	0
8400	-5.3868106719895E36	-196.0102632724245	41	0
8500	-2.0141979740066293E51	-196.0102632724245	73	1
8600	-206.86943938765927	-195.22915982741648	34	0
8700	-3.5126372700493113E28	-196.0102632724245	35	0
8800	-1.1286524825339177E9	-196.0102632724245	61	1
8900	-3.99969133018795E51	-196.0102632724245	71	0
9000	-5.266383101696233E61	-196.0102632724245	77	0
9100	-211.2811172554754	-196.0102632724245	29	0
9200	-2.6490341052631576E24	-196.0102632724245	60	0
9300	-3.706435555675706E60	-196.0102632724245	73	1
9400	-864.9028481891697	-196.0102632724245	63	1
9500	-204.47070720319175	-196.0102632724245	31	0
9600	-8.550096976004765E23	-195.22640484259944	38	0
9700	-8.550096976004765E23	-196.00631852487948	72	1
9800	-5.504536801020659E33	-196.00631852487948	80	0
9900	-215.06588347865886	-196.00631852487948	34	0
10000	-4.1342715584200085E66	-196.00631852487948	66	1
Run #: 4
100	-5.238982037189797E48	-279.0984550722	57	1
200	-9.848589502971447E67	-279.0984550722	26	1
300	-9.954897464260175E42	-279.0984550722	18	1
400	-3.7253552595652336E58	-279.0984550722	22	1
