Result Log
Number of Runs: Number of Evaluations per Run: 10000
Population Size: 75
maxDepth: 4
Initial Survival Strat:Plus
Result Log
Run #: 1
100	-867.5153007107314	-279.0984550722	32	0
200	-20007.262812512246	-279.0984550722	12	1
300	-686.4154706121484	-279.0984550722	12	1
400	-2.810490826543716E54	-279.0984550722	16	1
500	-7.541802131595601E53	-279.0984550722	12	1
600	-2.0424096817791852E58	-279.0984550722	15	1
700	-1.4250161626674607E24	-279.0984550722	13	1
800	-9.867533510397235E44	-279.0984550722	16	1
900	-1.69126452787107E49	-279.0984550722	17	1
1000	-7.058015524797609E49	-279.0984550722	16	1
1100	-4.275048488002382E24	-279.0984550722	18	1
1200	-1.4250161626674607E24	-279.0984550722	14	1
1300	-5.231745784312589E55	-279.0984550722	13	1
1400	-1.5369636456242737E41	-279.0984550722	15	1
1500	-1.0091982464695247E31	-279.0984550722	18	1
1600	-5.951550432851892E43	-279.0984550722	17	1
1700	-4.7583780281492764E33	-279.0984550722	16	1
1800	-2.412050144916439E27	-279.0984550722	13	1
1900	-5.073793583183821E49	-279.0984550722	19	1
2000	-1.0948871400618651E44	-279.0984550722	11	1
2100	-1.9434869552689664E74	-279.0984550722	10	1
2200	-5.541779372797903E29	-279.0984550722	20	1
2300	-4.7418472206565715E51	-279.0984550722	21	1
2400	-3.312847018451039E50	-279.0984550722	17	1
2500	-1.6198379712043837E30	-279.0984550722	11	1
2600	-3.4609119398329797E34	-279.0984550722	18	1
2700	-9.95919462800468E30	-279.0984550722	14	1
2800	-2.7469856501408445E20	-279.0984550722	25	1
2900	-6.745090337592243E24	-279.0984550722	18	1
3000	-264.56645057949873	-254.4613391816231	33	0
3100	-1.406431040143999E24	-256.8952396349754	57	0
3200	-277.16287425347593	-256.8952396349754	40	0
3300	-1.4063209800500907E24	-256.8952396349754	47	0
3400	-5.576378170832691E19	-256.8952396349753	47	0
3500	-725.7692046593661	-256.8952396349753	16	0
3600	-2.3942599306267603E27	-256.8952396349753	48	0
3700	-278.68659760636297	-256.52674856871886	11	1
3800	-5.50300477384805E19	-256.8952396349753	49	0
3900	-1.4250161626674607E24	-256.75770081302755	44	1
4000	-258.1037425272665	-256.41030901083525	19	0
4100	-263.0041807875259	-256.75770081302755	28	0
4200	-3.577545062061452E37	-256.75770081302755	48	0
4300	-257.57355483391655	-256.75770081302755	11	1
4400	-3.1269581257679168E29	-256.75770081302755	45	0
4500	-1.6866903008367108E33	-247.51326621557624	40	1
4600	-3.3289940700036506E33	-247.403643705602	34	1
4700	-2.408744180464482E44	-247.3903492648135	39	1
4800	-2.1688686002923363E45	-247.3903492648135	43	1
4900	-2.2153974883830325E57	-247.3903492648135	40	1
5000	-6.481189646278936E46	-247.3903492648135	42	1
5100	-8.884299481409477E49	-247.3903492648135	41	1
5200	-253.01354835023128	-247.3903492648135	13	1
5300	-1.2047787879169275E33	-247.37643565278134	44	1
5400	-255.91198374271553	-247.370561566489	26	0
5500	-2.8914690871486474E33	-247.370561566489	37	1
5600	-241.21444282126492	-238.71154995918369	18	0
5700	-1.927646058099098E33	-238.71154995918369	42	1
5800	-3.3289940148092975E33	-238.68916693640904	43	1
5900	-1.426711994739807E33	-238.68916693640904	38	1
6000	-2.175909380467736E33	-238.68916693640904	39	1
6100	-1.9540852188435415E66	-238.68916693640904	45	0
6200	-277.5923362005583	-238.68916693640904	32	0
6300	-4.819115145247745E32	-238.68916693640904	36	1
6400	-9.638278384073435E32	-238.68916693640904	36	1
6500	-4.895807797661423E62	-238.68916693640904	47	0
6600	-2.3778528677211977E33	-238.68916693640904	26	1
6700	-1.9735319063427386E52	-238.68916693640904	40	1
6800	-2.1686018153614854E33	-238.68916693640904	50	0
6900	-1.2053185361758328E33	-238.68916693640904	36	1
7000	-1.0537892247681762E66	-238.68916693640904	47	0
7100	-7.228672717871619E32	-238.68916693640904	40	1
7200	-262.2211666411076	-238.68916693640904	39	0
7300	-2.6505133313112764E33	-238.68916693640904	41	1
7400	-260.15698956586346	-238.68916693640904	24	0
7500	-255.4690665850817	-238.68916693640904	33	0
7600	-247.1528080562298	-238.68916693640904	23	0
7700	-242.9092060699776	-238.68916693640904	11	1
7800	-9.511411484946368E32	-238.68916693640904	34	1
7900	-9.897053677359911E40	-238.68916693640904	38	1
